id,review_avg,rank,count,region
265390,4.699999999999997,29.261363636363637,88.0,0
508204,4.800000000000001,15.833333333333334,66.0,0
486781,4.900000000000003,24.4375,64.0,0
229952,4.599999999999998,22.16949152542373,59.0,0
379480,4.400000000000002,59.186440677966104,59.0,0
481382,4.8,9.05084745762712,59.0,0
514732,4.703389830508476,8.88135593220339,59.0,0
23354,4.099999999999998,49.69491525423729,59.0,0
316896,4.8,20.271186440677965,59.0,0
230122,4.599999999999998,24.11864406779661,59.0,0
557825,4.69491525423729,30.389830508474578,59.0,0
481389,4.599999999999998,15.084745762711865,59.0,0
231137,4.599999999999998,11.305084745762711,59.0,0
522479,4.366101694915256,46.067796610169495,59.0,0
410873,5.0,39.16949152542373,59.0,0
483815,4.8,17.1864406779661,59.0,0
25138,4.599999999999997,56.86206896551724,58.0,0
318014,4.700000000000001,20.379310344827587,58.0,0
285886,4.599999999999997,52.62068965517241,58.0,0
287957,4.394827586206898,29.96551724137931,58.0,0
521356,4.512280701754385,41.29824561403509,57.0,0
484483,4.700000000000002,15.982456140350877,57.0,0
439031,4.677192982456139,12.12280701754386,57.0,0
359241,4.700000000000002,16.333333333333332,57.0,0
460938,5.0,22.696428571428573,56.0,0
413273,4.799999999999999,62.392857142857146,56.0,0
528245,4.364285714285715,38.964285714285715,56.0,0
362457,3.5,43.589285714285715,56.0,0
572244,4.799999999999999,33.85454545454545,55.0,0
1016718,4.72909090909091,43.78181818181818,55.0,0
423887,4.799999999999999,62.61818181818182,55.0,0
235480,4.599999999999998,25.85185185185185,54.0,0
462893,4.799999999999999,62.27777777777778,54.0,0
300260,4.599999999999998,55.56603773584906,53.0,0
428492,4.900000000000003,52.45283018867924,53.0,0
365945,4.799999999999999,8.641509433962264,53.0,0
581086,4.799999999999998,30.294117647058822,51.0,0
495344,4.846938775510204,17.122448979591837,49.0,0
446515,4.5,24.833333333333332,48.0,0
304060,4.5,16.127659574468087,47.0,0
515402,4.8,1.0,46.0,0
501379,4.737777777777778,29.533333333333335,45.0,0
505779,4.900000000000002,62.24444444444445,45.0,0
567725,5.0,37.22727272727273,44.0,0
567345,4.997727272727273,36.06818181818182,44.0,0
389781,4.799999999999998,60.95454545454545,44.0,0
279650,4.700000000000002,58.58139534883721,43.0,0
1101,4.400000000000001,60.69047619047619,42.0,0
468611,4.599999999999999,21.609756097560975,41.0,0
317733,4.599999999999999,65.97560975609755,41.0,0
492041,4.900000000000001,60.17948717948718,39.0,0
376356,4.799999999999999,58.945945945945944,37.0,0
230518,4.5,70.10810810810811,37.0,0
299275,4.700000000000001,68.64864864864865,37.0,0
434578,4.9,67.97058823529412,34.0,0
365671,4.700000000000001,12.205882352941176,34.0,0
477246,4.9,57.03030303030303,33.0,0
454243,4.700000000000001,70.03225806451613,31.0,0
306451,4.799999999999999,69.90322580645162,31.0,0
72240,4.5,68.23333333333333,30.0,0
7064,4.6000000000000005,70.13793103448276,29.0,0
426137,4.8999999999999995,63.793103448275865,29.0,0
272597,4.799999999999999,46.275862068965516,29.0,0
433451,4.7,48.89655172413793,29.0,0
525802,4.799999999999999,25.464285714285715,28.0,0
24025,4.557142857142858,62.642857142857146,28.0,0
526420,4.796296296296294,12.407407407407407,27.0,0
426754,4.799999999999999,31.925925925925927,27.0,0
457509,4.700000000000001,32.148148148148145,27.0,0
431590,4.9,71.96153846153847,26.0,0
358993,4.9,12.23076923076923,26.0,0
237545,4.6000000000000005,66.8076923076923,26.0,0
290688,4.799999999999999,9.76,25.0,0
539173,4.831999999999999,43.92,25.0,0
41637,4.299999999999999,39.28,25.0,0
462977,4.799999999999999,69.44,25.0,0
337824,4.6000000000000005,66.29166666666667,24.0,0
568297,4.891666666666666,36.875,24.0,0
331710,4.717391304347827,65.17391304347827,23.0,0
489251,4.8999999999999995,17.608695652173914,23.0,0
483059,4.799999999999999,72.6086956521739,23.0,0
340776,4.8999999999999995,70.77272727272727,22.0,0
587417,5.0,19.227272727272727,22.0,0
468106,4.799999999999999,56.714285714285715,21.0,0
410442,4.700000000000001,10.19047619047619,21.0,0
446400,4.799999999999999,71.85714285714286,21.0,0
337636,4.200000000000001,45.15,20.0,0
498721,4.6,26.75,20.0,0
566527,0.0,40.4,20.0,0
484970,4.8999999999999995,31.833333333333332,18.0,0
319680,4.799999999999999,15.88888888888889,18.0,0
275489,4.6000000000000005,70.44444444444444,18.0,0
275974,4.600000000000001,72.23529411764706,17.0,0
936,4.3,68.0,17.0,0
1021942,0.0,38.94117647058823,17.0,0
303133,4.700000000000001,8.882352941176471,17.0,0
448645,4.8,32.529411764705884,17.0,0
1011961,4.8,70.94117647058823,17.0,0
431662,4.8,43.875,16.0,0
431724,4.6,42.875,16.0,0
247081,4.800000000000006,28.16521739130435,115.0,1
321008,4.800000000000005,34.80952380952381,105.0,1
255828,4.599999999999997,31.301204819277107,83.0,1
255062,4.599999999999997,34.49367088607595,79.0,1
217165,4.8000000000000025,27.692307692307693,78.0,1
427240,4.900000000000003,39.223880597014926,67.0,1
239564,4.7,24.0,66.0,1
421757,4.700000000000001,13.114754098360656,61.0,1
57259,4.700000000000001,20.183333333333334,60.0,1
3932,4.5,23.11864406779661,59.0,1
328456,4.599999999999998,14.067796610169491,59.0,1
1006972,4.976271186440679,31.864406779661017,59.0,1
283473,4.700000000000001,37.49152542372882,59.0,1
1327,4.599999999999998,48.813559322033896,59.0,1
1017368,4.008620689655173,30.67241379310345,58.0,1
1017370,5.0,29.724137931034484,58.0,1
369084,4.8,60.06896551724138,58.0,1
8717,4.700000000000001,53.86206896551724,58.0,1
230005,4.5,11.637931034482758,58.0,1
408881,4.813793103448274,54.689655172413794,58.0,1
373701,4.8,27.29310344827586,58.0,1
562108,4.626315789473682,36.473684210526315,57.0,1
560876,4.3210526315789455,35.91228070175438,57.0,1
485360,4.799999999999999,28.071428571428573,56.0,1
319947,4.700000000000001,16.642857142857142,56.0,1
26923,4.599999999999997,12.285714285714286,56.0,1
565969,4.099999999999998,31.09259259259259,54.0,1
512505,4.916666666666669,64.88888888888889,54.0,1
335430,4.700000000000001,41.84905660377358,53.0,1
524486,4.700000000000001,16.09433962264151,53.0,1
480127,3.5,38.679245283018865,53.0,1
497970,4.803846153846153,22.692307692307693,52.0,1
84174,4.799999999999999,58.431372549019606,51.0,1
283206,4.900000000000003,35.03921568627451,51.0,1
282753,4.799999999999998,47.411764705882355,51.0,1
461705,3.7254901960784315,21.470588235294116,51.0,1
37751,4.599999999999998,16.36,50.0,1
504996,4.799999999999999,26.163265306122447,49.0,1
252513,4.200000000000001,44.42857142857143,49.0,1
252026,4.875000000000002,52.166666666666664,48.0,1
22322,4.299999999999998,45.020833333333336,48.0,1
275247,4.599999999999998,66.19148936170212,47.0,1
253836,4.799999999999998,50.108695652173914,46.0,1
1017366,0.23255813953488372,32.74418604651163,43.0,1
280997,4.832558139534884,56.348837209302324,43.0,1
544898,4.6999999999999975,23.857142857142858,42.0,1
398570,4.799999999999999,67.5952380952381,42.0,1
436036,4.900000000000001,59.857142857142854,42.0,1
384509,4.900000000000001,68.11904761904762,42.0,1
389560,4.799999999999999,17.51219512195122,41.0,1
32395,4.400000000000001,63.292682926829265,41.0,1
13214,4.5,64.625,40.0,1
308946,4.799999999999998,69.8974358974359,39.0,1
286059,4.700000000000001,58.473684210526315,38.0,1
1027015,4.377777777777776,29.36111111111111,36.0,1
239704,4.700000000000002,54.65714285714286,35.0,1
237552,4.299999999999998,61.57142857142857,35.0,1
60509,4.799999999999998,70.97142857142858,35.0,1
498910,4.9,37.94117647058823,34.0,1
251778,4.799999999999999,69.52941176470588,34.0,1
485838,4.3999999999999995,22.40625,32.0,1
261586,4.5,64.90625,32.0,1
488332,4.799999999999999,70.96774193548387,31.0,1
294464,4.8,25.17241379310345,29.0,1
416836,5.0,34.37931034482759,29.0,1
404746,4.799999999999999,31.5,28.0,1
251198,4.5,19.928571428571427,28.0,1
368399,4.8999999999999995,68.89285714285714,28.0,1
479069,4.799999999999999,24.074074074074073,27.0,1
313511,4.8999999999999995,27.51851851851852,27.0,1
473035,4.5,29.0,26.0,1
456352,4.899999999999999,1.0,25.0,1
261369,4.299999999999999,71.36,25.0,1
588183,4.799999999999999,41.8,25.0,1
585266,4.847826086956521,69.47826086956522,23.0,1
359062,4.6869565217391305,36.608695652173914,23.0,1
291032,4.799999999999999,10.826086956521738,23.0,1
495493,4.717391304347826,26.47826086956522,23.0,1
487788,4.399999999999999,18.19047619047619,21.0,1
38351,4.0,64.61904761904762,21.0,1
502684,4.8999999999999995,70.21052631578948,19.0,1
405926,4.8,35.72222222222222,18.0,1
235004,4.5,13.61111111111111,18.0,1
12116,4.3,45.23529411764706,17.0,1
544092,4.7,40.11764705882353,17.0,1
475467,4.899999999999999,65.29411764705883,17.0,1
1016675,4.8999999999999995,61.529411764705884,17.0,1
1005472,4.8999999999999995,35.875,16.0,1
544289,4.581250000000001,73.6875,16.0,1
469768,4.9,63.333333333333336,15.0,1
304450,4.700000000000001,71.73333333333333,15.0,1
432305,4.8999999999999995,20.642857142857142,14.0,1
459593,4.700000000000001,17.714285714285715,14.0,1
234416,4.7,12.76923076923077,13.0,1
336209,4.6000000000000005,75.07692307692308,13.0,1
1021271,4.815384615384615,69.07692307692308,13.0,1
313741,4.700000000000001,63.0,13.0,1
587189,4.8999999999999995,46.0,13.0,1
294839,4.799999999999999,24.076923076923077,13.0,1
291376,4.6000000000000005,24.0,12.0,1
9598,4.800000000000004,28.673684210526314,95.0,2
464297,4.8000000000000025,31.848101265822784,79.0,2
309557,4.900000000000003,26.859154929577464,71.0,2
522188,4.900000000000004,14.942028985507246,69.0,2
501742,4.972058823529412,16.985294117647058,68.0,2
1028711,4.955223880597015,42.59701492537314,67.0,2
1028698,5.0,42.74242424242424,66.0,2
392006,4.900000000000003,42.63636363636363,66.0,2
557745,5.0,54.78688524590164,61.0,2
260861,4.739999999999999,9.466666666666667,60.0,2
454736,0.0,38.220338983050844,59.0,2
25180,4.700000000000001,55.05084745762712,59.0,2
225936,4.400000000000002,34.813559322033896,59.0,2
37262,4.583050847457625,26.338983050847457,59.0,2
51175,4.400000000000002,50.47457627118644,59.0,2
333,4.400000000000002,47.220338983050844,59.0,2
22943,4.299999999999998,11.203389830508474,59.0,2
462561,5.0,17.517241379310345,58.0,2
407905,4.8,13.60344827586207,58.0,2
317774,4.8,12.701754385964913,57.0,2
482616,4.700000000000002,23.56140350877193,57.0,2
496131,4.900000000000003,50.96491228070175,57.0,2
285078,4.5,40.75,56.0,2
354732,4.799999999999999,53.160714285714285,56.0,2
308945,4.816071428571428,47.82142857142857,56.0,2
314646,4.856363636363636,16.945454545454545,55.0,2
252976,4.5,63.629629629629626,54.0,2
237414,4.700000000000001,15.037735849056604,53.0,2
343093,4.900000000000003,60.22641509433962,53.0,2
494760,4.799999999999999,62.96153846153846,52.0,2
281430,4.700000000000002,55.94230769230769,52.0,2
264006,4.799999999999998,64.5576923076923,52.0,2
243560,4.900000000000002,48.529411764705884,51.0,2
233782,4.700000000000002,63.490196078431374,51.0,2
446487,4.5,24.254901960784313,51.0,2
277610,4.799999999999998,58.34,50.0,2
568634,4.97,67.46,50.0,2
560962,4.900000000000002,24.8,50.0,2
452100,4.799999999999998,31.666666666666668,48.0,2
282918,4.700000000000002,40.375,48.0,2
1003334,4.078723404255317,35.1063829787234,47.0,2
272727,4.599999999999998,7.51063829787234,47.0,2
499903,4.900000000000002,33.58695652173913,46.0,2
488468,4.900000000000002,51.75555555555555,45.0,2
307657,4.700000000000002,69.53488372093024,43.0,2
433880,4.900000000000001,62.80952380952381,42.0,2
339692,4.799999999999999,62.45238095238095,42.0,2
337400,4.5,65.47619047619048,42.0,2
242869,4.700000000000001,29.261904761904763,42.0,2
492747,4.799999999999999,16.825,40.0,2
245892,4.5,23.36842105263158,38.0,2
274779,4.7,24.63157894736842,38.0,2
332414,4.700000000000001,37.432432432432435,37.0,2
485380,4.9944444444444445,22.0,36.0,2
519175,4.200000000000001,28.305555555555557,36.0,2
432112,4.900000000000001,68.4,35.0,2
37321,4.4,65.72727272727273,33.0,2
566635,4.799999999999999,30.5625,32.0,2
312585,4.9,72.0,31.0,2
318502,4.599999999999999,69.86666666666666,30.0,2
14331,4.799999999999999,72.2,30.0,2
259961,4.799999999999999,29.266666666666666,30.0,2
269552,4.6000000000000005,25.03448275862069,29.0,2
271670,4.8,19.655172413793103,29.0,2
233561,4.6,14.655172413793103,29.0,2
499017,4.8,28.344827586206897,29.0,2
536431,4.8,47.03448275862069,29.0,2
508648,4.900000000000001,66.32142857142857,28.0,2
251168,4.799999999999999,15.25,28.0,2
228230,4.700000000000001,66.03571428571429,28.0,2
312660,4.799999999999999,8.4,25.0,2
516649,4.8999999999999995,20.12,25.0,2
472951,4.811999999999999,62.84,25.0,2
350171,4.8999999999999995,72.04,25.0,2
422950,4.700000000000001,35.833333333333336,24.0,2
316664,4.799999999999999,72.41666666666667,24.0,2
368048,4.799999999999999,25.833333333333332,24.0,2
231422,4.700000000000001,22.291666666666668,24.0,2
360501,4.8999999999999995,27.875,24.0,2
1021753,4.799999999999999,16.434782608695652,23.0,2
566320,4.8999999999999995,30.0,22.0,2
510499,4.700000000000001,60.38095238095238,21.0,2
246850,4.799999999999999,10.55,20.0,2
467162,4.8999999999999995,10.3,20.0,2
406284,4.700000000000001,30.1,20.0,2
500774,4.799999999999999,34.6,20.0,2
557554,4.8999999999999995,66.55,20.0,2
450075,0.0,34.0,20.0,2
281350,4.6000000000000005,63.21052631578947,19.0,2
501023,4.8,38.22222222222222,18.0,2
438151,4.9,68.33333333333333,18.0,2
359349,5.0,13.0,18.0,2
558069,4.9,65.27777777777777,18.0,2
478205,4.8999999999999995,40.05555555555556,18.0,2
494303,5.0,68.58823529411765,17.0,2
247176,4.799999999999999,64.375,16.0,2
338742,4.6000000000000005,31.5625,16.0,2
515240,4.8,30.0625,16.0,2
457489,4.7,38.5625,16.0,2
1015219,4.175000000000001,39.1875,16.0,2
497783,4.900000000000003,33.39252336448598,107.0,3
304657,4.900000000000004,35.04494382022472,89.0,3
283218,4.900000000000003,39.82142857142857,84.0,3
58269,4.800000000000002,20.671232876712327,73.0,3
369371,4.800000000000001,29.348484848484848,66.0,3
258022,4.7,44.36923076923077,65.0,3
264374,4.8,42.67213114754098,61.0,3
435989,4.900000000000003,12.066666666666666,60.0,3
1538,4.8,44.59322033898305,59.0,3
9748,4.5,11.525423728813559,59.0,3
59062,4.400000000000002,39.08474576271186,59.0,3
501842,4.8,22.83050847457627,59.0,3
476484,4.5,28.338983050847457,59.0,3
497157,4.700000000000001,18.11864406779661,59.0,3
2613,4.5,19.47457627118644,59.0,3
48761,4.5,54.42372881355932,59.0,3
321667,4.700000000000001,24.76271186440678,59.0,3
461195,5.0,18.389830508474578,59.0,3
376601,4.700000000000001,13.779661016949152,59.0,3
318128,4.700000000000001,17.017241379310345,58.0,3
423273,4.8,51.293103448275865,58.0,3
292990,4.8,50.54385964912281,57.0,3
307024,4.900000000000003,44.49122807017544,57.0,3
573157,5.0,48.26315789473684,57.0,3
321257,4.900000000000003,61.10526315789474,57.0,3
313605,4.599999999999997,56.94736842105263,57.0,3
496666,4.900000000000003,44.214285714285715,56.0,3
350974,4.700000000000002,30.410714285714285,56.0,3
308909,4.785714285714284,53.232142857142854,56.0,3
256979,4.799999999999999,50.517857142857146,56.0,3
513882,4.700000000000002,26.0,55.0,3
580249,4.799999999999999,49.69090909090909,55.0,3
359433,4.800000000000002,37.76923076923077,52.0,3
316364,4.700000000000002,16.07843137254902,51.0,3
27019,4.700000000000002,50.549019607843135,51.0,3
581074,5.0,34.8,50.0,3
237367,4.8,56.52,50.0,3
376348,4.900000000000002,66.85714285714286,49.0,3
455764,4.975510204081634,28.632653061224488,49.0,3
498964,5.0,31.163265306122447,49.0,3
228201,4.5,64.72916666666667,48.0,3
502787,4.900000000000002,62.65217391304348,46.0,3
544376,4.900000000000002,19.88888888888889,45.0,3
264582,4.799999999999999,67.02222222222223,45.0,3
440525,4.900000000000002,25.133333333333333,45.0,3
260275,4.700000000000002,7.7272727272727275,44.0,3
405237,4.799999999999998,68.75,44.0,3
523913,4.900000000000001,58.30952380952381,42.0,3
561957,4.900000000000001,64.54761904761905,42.0,3
400726,4.5,34.8780487804878,41.0,3
369363,4.799999999999999,10.560975609756097,41.0,3
309491,4.700000000000001,13.425,40.0,3
443831,4.900000000000001,59.89473684210526,38.0,3
515470,5.0,68.97297297297297,37.0,3
258684,4.799999999999999,42.5,32.0,3
536378,4.8741935483870975,35.193548387096776,31.0,3
278549,4.6,27.0,31.0,3
377346,4.799999999999999,65.7,30.0,3
1028752,3.1166666666666663,41.93333333333333,30.0,3
306313,4.700000000000001,54.63333333333333,30.0,3
287629,4.799999999999999,59.46666666666667,30.0,3
291958,4.8,12.827586206896552,29.0,3
1028749,4.310344827586207,40.275862068965516,29.0,3
440647,4.8999999999999995,33.13793103448276,29.0,3
516442,4.8999999999999995,70.46428571428571,28.0,3
329018,4.799999999999999,57.035714285714285,28.0,3
289232,4.799999999999999,17.75,28.0,3
536055,4.799999999999998,53.07142857142857,28.0,3
255523,4.9,73.5925925925926,27.0,3
427401,4.799999999999999,19.037037037037038,27.0,3
289878,4.8769230769230765,11.923076923076923,26.0,3
579514,4.849999999999999,36.92307692307692,26.0,3
1004034,4.799999999999999,37.44,25.0,3
241149,4.799999999999999,46.96,25.0,3
311181,4.899999999999999,72.0,25.0,3
317820,4.799999999999999,30.583333333333332,24.0,3
480766,4.8,15.958333333333334,24.0,3
309823,4.8999999999999995,24.791666666666668,24.0,3
261351,4.5,68.70833333333333,24.0,3
9469,4.387499999999999,68.75,24.0,3
310102,4.799999999999999,1.0,23.0,3
1003229,4.904347826086957,21.956521739130434,23.0,3
555358,4.986363636363635,71.5909090909091,22.0,3
493763,4.8999999999999995,56.0,21.0,3
250197,4.799999999999999,20.0,21.0,3
282507,4.799999999999999,72.23809523809524,21.0,3
37946,4.700000000000001,10.8,20.0,3
423588,4.8999999999999995,69.95,20.0,3
507372,5.0,31.85,20.0,3
470976,4.8999999999999995,62.95,20.0,3
232711,4.3999999999999995,31.5,20.0,3
545581,4.799999999999999,52.15,20.0,3
45381,4.7,11.0,19.0,3
396113,4.8999999999999995,53.26315789473684,19.0,3
454041,4.799999999999999,12.470588235294118,17.0,3
552046,4.824999999999999,73.75,16.0,3
337150,4.7,27.875,16.0,3
243197,4.3,13.75,16.0,3
65992,4.7,19.133333333333333,15.0,3
346911,4.8,73.06666666666666,15.0,3
322624,4.787628865979384,35.09278350515464,97.0,4
237355,4.800000000000004,30.706521739130434,92.0,4
350681,4.900000000000004,31.747252747252748,91.0,4
266206,4.6999999999999975,30.180722891566266,83.0,4
422978,4.800000000000002,20.09722222222222,72.0,4
53440,4.599999999999996,28.08695652173913,69.0,4
538678,4.8,1.7796610169491525,59.0,4
320170,4.789830508474575,11.677966101694915,59.0,4
461162,5.0,19.23728813559322,59.0,4
229969,4.700000000000001,14.152542372881356,59.0,4
275541,4.5,44.355932203389834,59.0,4
439959,4.700000000000001,31.93220338983051,59.0,4
491293,4.700000000000001,34.05084745762712,59.0,4
47521,4.599999999999998,21.35593220338983,59.0,4
480390,4.900000000000003,30.25862068965517,58.0,4
367151,4.700000000000001,43.63793103448276,58.0,4
315693,4.5,53.228070175438596,57.0,4
225655,4.700000000000002,21.280701754385966,57.0,4
446887,4.696491228070176,53.43859649122807,57.0,4
502878,4.900000000000003,9.160714285714286,56.0,4
259214,4.371428571428573,61.357142857142854,56.0,4
441314,4.900000000000003,55.42857142857143,56.0,4
1006493,4.799999999999999,27.285714285714285,56.0,4
261601,4.799999999999999,57.285714285714285,56.0,4
34219,4.799999999999999,16.70909090909091,55.0,4
479373,4.900000000000002,47.41818181818182,55.0,4
497887,4.900000000000002,45.333333333333336,54.0,4
579772,4.900000000000003,26.471698113207548,53.0,4
217204,4.299999999999999,25.88679245283019,53.0,4
579778,4.799999999999998,27.75,52.0,4
232899,4.599999999999998,59.90384615384615,52.0,4
237644,4.799999999999999,54.333333333333336,51.0,4
418218,4.700000000000001,24.285714285714285,49.0,4
262365,4.900000000000002,51.36734693877551,49.0,4
78900,4.700000000000002,12.875,48.0,4
80098,4.799999999999999,23.145833333333332,48.0,4
420678,4.900000000000002,53.75,48.0,4
38120,4.5,66.5,48.0,4
370412,4.799999999999998,52.833333333333336,48.0,4
277665,4.700000000000002,51.30434782608695,46.0,4
23813,4.799999999999998,10.652173913043478,46.0,4
541685,4.900000000000002,60.23913043478261,46.0,4
262185,4.599999999999998,64.48837209302326,43.0,4
377289,4.900000000000002,66.5813953488372,43.0,4
510388,4.799999999999999,9.166666666666666,42.0,4
313580,4.700000000000001,39.25,40.0,4
426811,4.799999999999999,57.3,40.0,4
452614,4.900000000000001,66.39473684210526,38.0,4
339074,4.599999999999999,19.473684210526315,38.0,4
1028726,0.0,38.78378378378378,37.0,4
444999,4.900000000000001,62.24324324324324,37.0,4
534762,5.0,14.527777777777779,36.0,4
585946,5.0,34.22857142857143,35.0,4
421830,4.900000000000001,62.25714285714286,35.0,4
288846,4.799999999999998,66.65714285714286,35.0,4
1028723,0.0,39.794117647058826,34.0,4
480571,4.8852941176470575,68.32352941176471,34.0,4
309672,4.799999999999999,38.38709677419355,31.0,4
506768,4.9,63.733333333333334,30.0,4
537593,4.986666666666666,61.7,30.0,4
490679,4.799999999999999,39.89655172413793,29.0,4
